,borough,neighborhood,building_class_category,block,lot,address,zip_code,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,nyc,manhattan,brooklyn,staten_island,bronx,queens
17665,brooklyn,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS,5938,15.0,"130 BAY RIDGE PARKWAY, 4A",11209,1936,2,D4,281385.0,2/20/19,True,False,True,False,False,False
32264,brooklyn,MADISON,13 CONDOS - ELEVATOR APARTMENTS,6782,1560.0,"2128 OCEAN AVENUE, 8F",11229,2016,2,R4,825000.0,2/19/19,True,False,True,False,False,False
21142,brooklyn,BOROUGH PARK,13 CONDOS - ELEVATOR APARTMENTS,5708,1233.0,"949 60TH STREET, 8A",11219,2017,2,R4,410670.0,7/8/19,True,False,True,False,False,False
71011,queens,WOODHAVEN,01 ONE FAMILY DWELLINGS,9179,25.0,85-60 102ND STREET,11418,1910,1,A5,245500.0,1/24/19,True,False,False,False,False,True
19939,brooklyn,BERGEN BEACH,01 ONE FAMILY DWELLINGS,8460,9.0,2455 EAST 73RD STREET,11234,1980,1,A1,1050000.0,8/27/19,True,False,True,False,False,False
66477,queens,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS,16227,37.0,"117-12 OCEAN PROMENADE, 4D",11694,1963,2,D4,265000.0,12/30/19,True,False,False,False,False,True
4099,manhattan,GREENWICH VILLAGE-WEST,13 CONDOS - ELEVATOR APARTMENTS,607,1242.0,"130 WEST 12TH STREET, PH",10011,1941,2,R4,18500000.0,6/12/19,True,True,False,False,False,False
1448,manhattan,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,1090,1182.0,"635 WEST 42ND STREET, 22E",10036,2005,2,R4,1495000.0,12/20/19,True,True,False,False,False,False
64721,queens,REGO PARK,10 COOPS - ELEVATOR APARTMENTS,2082,107.0,"61-25 97TH STREET, 6F",11374,1960,2,D4,579334.0,2/4/19,True,False,False,False,False,True
8338,manhattan,MIDTOWN WEST,10 COOPS - ELEVATOR APARTMENTS,1049,1.0,"345 WEST 58TH STREET, 2YS",10019,1957,2,D4,510000.0,8/15/19,True,True,False,False,False,False
11160,manhattan,UPPER EAST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,1404,33.0,"169 EAST 69TH STREET, 13-D",10021,1961,2,D4,2760000.0,6/26/19,True,True,False,False,False,False
24802,brooklyn,CONEY ISLAND,01 ONE FAMILY DWELLINGS,7008,20.0,2816 WEST 31ST STREET,11224,1985,1,A5,549000.0,2/20/19,True,False,True,False,False,False
35257,brooklyn,PARK SLOPE,10 COOPS - ELEVATOR APARTMENTS,1065,37.0,"90 8TH AVENUE, 4C",11215,1928,2,D4,238474.0,5/1/19,True,False,True,False,False,False
62491,queens,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS,2937,34.0,61-58 80TH STREET,11379,1940,1,A5,760000.0,12/20/19,True,False,False,False,False,True
41181,bronx,HIGHBRIDGE/MORRIS HEIGHTS,02 TWO FAMILY DWELLINGS,2880,213.0,1743 UNDERCLIFF AVENUE,10453,1965,1,B1,625000.0,5/31/19,True,False,False,False,True,False
10941,manhattan,UPPER EAST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,1381,38.0,"650 PARK AVENUE, 7D",10065,1962,2,D4,2500000.0,5/8/19,True,True,False,False,False,False
13664,manhattan,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,1562,1057.0,"450 EAST 83RD STREET, 9E",10028,2005,2,R4,2050000.0,9/18/19,True,True,False,False,False,False
7846,manhattan,MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,1320,1233.0,"240 EAST 47TH STREET, 39A/B",10017,1982,2,R4,1790000.0,9/20/19,True,True,False,False,False,False
53821,queens,FLUSHING-NORTH,10 COOPS - ELEVATOR APARTMENTS,5002,87.0,"141-25 NORTHERN BLVD, B26",11354,1937,2,D4,335000.0,1/17/19,True,False,False,False,False,True
57101,queens,GLEN OAKS,10 COOPS - ELEVATOR APARTMENTS,8489,1.0,"26910 GRAND CENTRAL PARKWAY, 16B",11005,1972,2,D4,332000.0,4/18/19,True,False,False,False,False,True
17797,brooklyn,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS,6129,4.0,"9801 SHORE ROAD, 4C",11209,1957,2,D4,270000.0,9/19/19,True,False,True,False,False,False
67769,queens,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS,10205,34.0,167-14 111 AVENUE,11433,1925,1,A1,270000.0,9/20/19,True,False,False,False,False,True
49348,queens,BRIARWOOD,10 COOPS - ELEVATOR APARTMENTS,9740,142.0,"147-10 84TH ROAD, 4H",11435,1952,2,D4,180000.0,8/2/19,True,False,False,False,False,True
32543,brooklyn,MARINE PARK,01 ONE FAMILY DWELLINGS,7887,42.0,4018 QUENTIN ROAD,11234,1925,1,A1,740000.0,8/22/19,True,False,True,False,False,False
62492,queens,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS,2938,15.0,61-12 81 ST,11379,1950,1,A5,480000.0,9/12/19,True,False,False,False,False,True
2424,manhattan,GRAMERCY,10 COOPS - ELEVATOR APARTMENTS,871,21.0,"22 IRVING PLACE, 4D",10003,1945,2,D4,710000.0,9/16/19,True,True,False,False,False,False
47340,queens,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,596,1413.0,"28-18 ASTORIA BOULEVARD, 401",11102,2016,2,R4,636406.0,9/26/19,True,False,False,False,False,True
26514,brooklyn,DYKER HEIGHTS,01 ONE FAMILY DWELLINGS,5954,70.0,959 77TH STREET,11228,1925,1,A5,900000.0,11/19/19,True,False,True,False,False,False
59733,queens,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1451,1.0,"90-10 34TH AVENUE, 6G",11372,1958,2,D4,177576.0,11/20/19,True,False,False,False,False,True
49707,queens,COLLEGE POINT,01 ONE FAMILY DWELLINGS,4003,42.0,11-10 127TH STREET,11356,1920,1,A1,525000.0,5/3/19,True,False,False,False,False,True
64605,queens,REGO PARK,01 ONE FAMILY DWELLINGS,3108,145.0,88-01 63RD AVE,11374,1931,1,A5,968000.0,5/30/19,True,False,False,False,False,True
63201,queens,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS,7732,2.0,"73-62 BELL BLVD., 4O",11364,1952,2,D4,215000.0,11/20/19,True,False,False,False,False,True
47341,queens,ASTORIA,13 CONDOS - ELEVATOR APARTMENTS,596,1415.0,"28-18 ASTORIA BOULEVARD, 403",11102,2016,2,R4,604466.0,9/10/19,True,False,False,False,False,True
36688,brooklyn,SHEEPSHEAD BAY,10 COOPS - ELEVATOR APARTMENTS,7475,1.0,"3901 NOSTRAND AVENUE, L5N",11235,1961,2,D4,270000.0,10/10/19,True,False,True,False,False,False
39305,bronx,BAYCHESTER,01 ONE FAMILY DWELLINGS,4984,73.0,4043 MURDOCK AVENUE,10466,1925,1,A1,320000.0,11/13/19,True,False,False,False,True,False
12853,manhattan,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1522,44.0,"152 EAST 94TH STREET, 4F",10128,1938,2,D4,680000.0,7/26/19,True,True,False,False,False,False
74139,staten_island,GREAT KILLS,13 CONDOS - ELEVATOR APARTMENTS,4500,1040.0,"3461 AMBOY ROAD, 1E",10306,1979,2,R4,435000.0,1/14/19,True,False,False,True,False,False
54243,queens,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,5013,1004.0,"143-36 37TH AVENUE, 1C",11354,2005,2,R4,630000.0,3/8/19,True,False,False,False,False,True
46025,bronx,WILLIAMSBRIDGE,02 TWO FAMILY DWELLINGS,4840,17.0,761 EAST 226 STREET,10466,1920,1,B1,170000.0,2/13/19,True,False,False,False,True,False
15388,manhattan,UPPER WEST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1210,15.0,"145 WEST 79TH STREET, 5C",10024,1928,2,D4,550000.0,1/15/19,True,True,False,False,False,False
11848,manhattan,UPPER EAST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,1415,1133.0,"200 EAST 61ST STREET, 26C",10065,1986,2,R4,851000.0,9/5/19,True,True,False,False,False,False
68517,queens,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,11747,23.0,117-45 125TH STREET,11420,1930,1,A1,376000.0,3/7/19,True,False,False,False,False,True
24823,brooklyn,CONEY ISLAND,01 ONE FAMILY DWELLINGS,7017,110.0,2129 MERMAID AVENUE,11224,1993,1,A5,580000.0,4/2/19,True,False,True,False,False,False
72956,staten_island,DONGAN HILLS-OLD TOWN,01 ONE FAMILY DWELLINGS,3222,18.0,29 LEDYARD PLACE,10305,1980,1,A1,620000.0,7/2/19,True,False,False,True,False,False
15434,manhattan,UPPER WEST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1217,54.0,"160 WEST 87TH STREET, 8A",10024,1914,2,D4,1525000.0,8/8/19,True,True,False,False,False,False
59640,queens,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1421,1.0,"32-40 92ND STREET, B211",11369,1952,2,D4,225000.0,7/3/19,True,False,False,False,False,True
36673,brooklyn,SHEEPSHEAD BAY,10 COOPS - ELEVATOR APARTMENTS,7457,55.0,"2665 HOMECREST AVENUE, 3L",11235,1962,2,D4,270000.0,3/14/19,True,False,True,False,False,False
10625,manhattan,TRIBECA,13 CONDOS - ELEVATOR APARTMENTS,142,1933.0,"111 MURRAY STREET, 49E",10007,2016,2,R4,9255000.0,6/24/19,True,True,False,False,False,False
2767,manhattan,GRAMERCY,13 CONDOS - ELEVATOR APARTMENTS,878,1036.0,"121 EAST 22ND STREET, N506",10010,1952,2,R4,3568329.0,4/4/19,True,True,False,False,False,False
9672,manhattan,MURRAY HILL,13 CONDOS - ELEVATOR APARTMENTS,912,1129.0,"200 EAST 32ND STREET, 25A",10016,,2,R4,955033.0,7/2/19,True,True,False,False,False,False
3915,manhattan,GREENWICH VILLAGE-WEST,10 COOPS - ELEVATOR APARTMENTS,607,38.0,"100 WEST 12TH STREET, 2H",10011,1959,2,D4,550000.0,6/18/19,True,True,False,False,False,False
54274,queens,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,5039,1023.0,"132-59 41ST ROAD, 7A",11355,,2,R4,680000.0,6/7/19,True,False,False,False,False,True
7270,manhattan,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,1331,14.0,"227 EAST 57TH STREET, 17A",10022,1931,2,D4,480000.0,9/5/19,True,True,False,False,False,False
57732,queens,HILLCREST,13 CONDOS - ELEVATOR APARTMENTS,6713,1082.0,"150-38 UNION TURNPIKE, 5P",11367,1973,2,R4,573888.0,1/3/19,True,False,False,False,False,True
43941,bronx,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,5901,1.0,"3333 HENRY HUDSON PARKWAY, 4L",10463,1970,2,D4,167500.0,8/14/19,True,False,False,False,True,False
14120,manhattan,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,1150,56.0,"164 WEST 79TH STREET, 11D",10024,1925,2,D4,2320000.0,8/27/19,True,True,False,False,False,False
34954,brooklyn,PARK SLOPE,02 TWO FAMILY DWELLINGS,1059,25.0,212 ST. JOHNS PLACE,11217,1920,1,B1,3450000.0,12/2/19,True,False,True,False,False,False
9162,manhattan,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1993,23.0,"3117 BROADWAY, 56",10027,1940,2,D4,349000.0,5/7/19,True,True,False,False,False,False
7508,manhattan,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,1346,49.0,"300 EAST 54 STREET, 16A",10022,1977,2,D4,750000.0,12/19/19,True,True,False,False,False,False
17816,brooklyn,BAY RIDGE,13 CONDOS - ELEVATOR APARTMENTS,5859,1009.0,"6833 SHORE ROAD, 3C",11220,1999,2,R4,800000.0,8/5/19,True,False,True,False,False,False
7519,manhattan,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,1349,44.0,"320 EAST 57TH STREET, 11C",10022,1928,2,D4,1175000.0,8/8/19,True,True,False,False,False,False
12576,manhattan,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1498,69.0,"1056 FIFTH AVENUE, 7D",10028,1951,2,D4,1100000.0,3/14/19,True,True,False,False,False,False
60917,queens,LAURELTON,01 ONE FAMILY DWELLINGS,13134,132.0,220-11 138TH ROAD,11413,1930,1,A1,580000.0,6/6/19,True,False,False,False,False,True
35358,brooklyn,PARK SLOPE,13 CONDOS - ELEVATOR APARTMENTS,958,1007.0,"569 CARROLL STREET, 7",11215,2003,2,R4,1210000.0,7/29/19,True,False,True,False,False,False
68104,queens,SOUTH JAMAICA,02 TWO FAMILY DWELLINGS,10332,31.0,17751 105TH AVE,11433,1930,1,B1,30000.0,10/9/19,True,False,False,False,False,True
72487,staten_island,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,365,179.0,45 MERRIMAN AVENUE,10314,1920,1,A1,525000.0,5/2/19,True,False,False,True,False,False
13555,manhattan,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,1543,1019.0,"345 EAST 80TH STREET, 15A",10075,1973,2,R4,695000.0,9/24/19,True,True,False,False,False,False
21127,brooklyn,BOROUGH PARK,13 CONDOS - ELEVATOR APARTMENTS,5708,1206.0,"949 60TH STREET, 3B",11219,2017,2,R4,550975.0,12/3/19,True,False,True,False,False,False
76451,staten_island,PORT RICHMOND,01 ONE FAMILY DWELLINGS,1053,22.0,281 DECKER AVENUE,10302,1920,1,A1,458000.0,5/8/19,True,False,False,True,False,False
34838,brooklyn,OLD MILL BASIN,02 TWO FAMILY DWELLINGS,8544,52.0,2050 EAST 53RD PLACE,11234,1960,1,B1,540000.0,12/18/19,True,False,True,False,False,False
12129,manhattan,UPPER EAST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,1487,1299.0,"530 E 76 ST, 18NY",10021,1986,2,R4,2200000.0,2/26/19,True,True,False,False,False,False
29850,brooklyn,FLATLANDS,01 ONE FAMILY DWELLINGS,7824,50.0,1464 EAST 45TH STREET,11234,1925,1,A5,535000.0,4/18/19,True,False,True,False,False,False
11306,manhattan,UPPER EAST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,1424,6.0,"205 EAST 69TH STREET, 6FG",10021,1929,2,D4,1725000.0,7/26/19,True,True,False,False,False,False
22191,brooklyn,BROWNSVILLE,01 ONE FAMILY DWELLINGS,3847,109.0,735 SACKMAN STREET,11212,1986,1,A5,410000.0,4/12/19,True,False,True,False,False,False
61690,queens,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,52,1209.0,"11-12 44TH DRIVE, 2I",11101,2018,2,R4,1345000.0,12/26/19,True,False,False,False,False,True
43209,bronx,PARKCHESTER,13 CONDOS - ELEVATOR APARTMENTS,3944,3406.0,"1705 PURDY STREET, 2E",10462,,2,R4,140000.0,12/6/19,True,False,False,False,True,False
7580,manhattan,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,1362,41.0,"420 EAST 51ST STREET, 8A",10022,1962,2,D4,740000.0,8/27/19,True,True,False,False,False,False
77966,staten_island,TOTTENVILLE,01 ONE FAMILY DWELLINGS,7868,31.0,10 SPRAGUE AVENUE,10307,2005,1,A5,460000.0,10/7/19,True,False,False,True,False,False
70278,queens,SUNNYSIDE,02 TWO FAMILY DWELLINGS,136,6.0,4711 43RD AVENUE,11104,1925,1,B1,1160000.0,11/18/19,True,False,False,False,False,True
7869,manhattan,MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,1320,4036.0,"211 EAST 46TH STREET, 9E",10017,1979,2,R4,925000.0,2/6/19,True,True,False,False,False,False
51858,queens,FAR ROCKAWAY,01 ONE FAMILY DWELLINGS,15598,603.0,827 MEEHAN AVE,11691,1925,1,A5,731300.0,3/14/19,True,False,False,False,False,True
5797,manhattan,KIPS BAY,10 COOPS - ELEVATOR APARTMENTS,930,1.0,"305 EAST 24TH STREET, 12P",10010,1964,2,D4,1100000.0,10/10/19,True,True,False,False,False,False
60117,queens,JAMAICA,10 COOPS - ELEVATOR APARTMENTS,9758,21.0,"160-10 89TH AVENUE, 2D",11432,1961,2,D4,330332.0,3/22/19,True,False,False,False,False,True
21608,brooklyn,BRIGHTON BEACH,13 CONDOS - ELEVATOR APARTMENTS,8720,2555.0,"65 OCEANA DRIVE EAST, 4H",11235,,2,R4,777000.0,8/28/19,True,False,True,False,False,False
2314,manhattan,FLATIRON,13 CONDOS - ELEVATOR APARTMENTS,851,2110.0,"45 EAST 22ND STREET, 17A",10010,2014,2,R4,4150000.0,11/12/19,True,True,False,False,False,False
8066,manhattan,MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,1345,1212.0,"959 1ST AVENUE, 26M",10022,2008,2,R4,4499000.0,4/23/19,True,True,False,False,False,False
3557,manhattan,GREENWICH VILLAGE-CENTRAL,13 CONDOS - ELEVATOR APARTMENTS,570,1123.0,"21 EAST 12TH STREET, 9B",10003,2016,2,R4,4782960.0,4/22/19,True,True,False,False,False,False
59498,queens,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,1265,58.0,"34-21 78TH STREET, 3H",11372,1939,2,D4,125000.0,7/24/19,True,False,False,False,False,True
52940,queens,FLUSHING-NORTH,01 ONE FAMILY DWELLINGS,5583,15.0,171-08 COURTNEY AVENUE,11358,1940,1,A1,700000.0,6/24/19,True,False,False,False,False,True
7334,manhattan,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,1333,23.0,"5 TUDOR CITY PLACE, 233",10017,1930,2,D4,410770.0,4/4/19,True,True,False,False,False,False
63637,queens,OZONE PARK,02 TWO FAMILY DWELLINGS,9539,80.0,107-71 100TH STREET,11417,1960,1,B1,830000.0,8/19/19,True,False,False,False,False,True
31890,brooklyn,KENSINGTON,10 COOPS - ELEVATOR APARTMENTS,5337,7.0,"414 ALBEMARLE ROAD, 4H",11218,1941,2,D4,465000.0,4/30/19,True,False,True,False,False,False
13431,manhattan,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,1537,1930.0,"1623 THIRD AVE, 28J",10128,,2,R4,2387500.0,8/21/19,True,True,False,False,False,False
47919,queens,BAYSIDE,01 ONE FAMILY DWELLINGS,7420,8.0,53-08 212TH STREET,11364,1940,1,A1,999999.0,4/15/19,True,False,False,False,False,True
72232,staten_island,BULLS HEAD,01 ONE FAMILY DWELLINGS,1700,82.0,40 EUNICE PLACE,10303,2017,1,A5,505000.0,11/27/19,True,False,False,True,False,False
63256,queens,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS,7748,400.0,"75-35 210TH STREET, 5G",11364,1965,2,D4,250000.0,6/12/19,True,False,False,False,False,True
53740,queens,FLUSHING-NORTH,10 COOPS - ELEVATOR APARTMENTS,4371,8.0,"29-50 137TH STREET, 1D",11354,1960,2,D4,320000.0,5/22/19,True,False,False,False,False,True
8686,manhattan,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,1047,1447.0,"333 WEST 56TH STREET, 10 C",10019,1931,2,R4,1108000.0,12/13/19,True,True,False,False,False,False
55598,queens,FLUSHING-SOUTH,13 CONDOS - ELEVATOR APARTMENTS,6793,1047.0,"71-66 PARSONS BOULEVARD, 6G",11365,2016,2,R4,460863.0,3/12/19,True,False,False,False,False,True
15557,manhattan,UPPER WEST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1244,19.0,"411 WEST END AVENUE, 2E",10024,1936,2,D4,880000.0,4/12/19,True,True,False,False,False,False
78188,staten_island,TRAVIS,01 ONE FAMILY DWELLINGS,2642,38.0,138 ROSWELL AVENUE,10314,2001,1,A5,356310.0,3/26/19,True,False,False,True,False,False
50540,queens,CORONA,13 CONDOS - ELEVATOR APARTMENTS,1710,1020.0,"33-43 JUNCTION BOULEVARD, 6B",11372,2015,2,R4,480636.0,3/7/19,True,False,False,False,False,True
5871,manhattan,KIPS BAY,13 CONDOS - ELEVATOR APARTMENTS,936,3111.0,"300 EAST 33RD STREET, 8-N",10016,1962,2,R4,905000.0,5/2/19,True,True,False,False,False,False
70424,queens,SUNNYSIDE,10 COOPS - ELEVATOR APARTMENTS,198,11.0,"47-39 40TH STREET, 6G",11104,1939,2,D4,440000.0,12/11/19,True,False,False,False,False,True
59936,queens,JAMAICA,01 ONE FAMILY DWELLINGS,9810,31.0,90-21 172ND STREET,11432,1920,1,A1,500000.0,2/8/19,True,False,False,False,False,True
60877,queens,LAURELTON,01 ONE FAMILY DWELLINGS,13018,52.0,217-02 136TH ROAD,11413,2006,1,A5,268000.0,10/23/19,True,False,False,False,False,True
69263,queens,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS,13342,1.0,145-84 179TH STREET,11434,1930,1,A1,539000.0,10/23/19,True,False,False,False,False,True
1001,manhattan,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,123,1232.0,"30 PARK PLACE, 69A",10007,2008,2,R4,11100000.0,2/5/19,True,True,False,False,False,False
6337,manhattan,LOWER EAST SIDE,13 CONDOS - ELEVATOR APARTMENTS,248,1187.0,"250 SOUTH STREET, 22C",10002,2015,2,R4,1414380.0,6/19/19,True,True,False,False,False,False
10041,manhattan,SOHO,13 CONDOS - ELEVATOR APARTMENTS,578,1002.0,"570 BROOME STREET, 3A",10013,2016,2,R4,1925000.0,12/13/19,True,True,False,False,False,False
39688,bronx,BEDFORD PARK/NORWOOD,01 ONE FAMILY DWELLINGS,3309,97.0,251 EAST 203 STREET,10458,1910,1,A1,1000000.0,4/11/19,True,False,False,False,True,False
34581,brooklyn,OCEAN PARKWAY-SOUTH,10 COOPS - ELEVATOR APARTMENTS,7158,63.0,"2265 OCEAN PARKWAY, 4M",11223,1956,2,D4,240000.0,6/21/19,True,False,True,False,False,False
17707,brooklyn,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS,6040,1.0,"8701 SHORE ROAD, 642",11209,1932,2,D4,485000.0,10/7/19,True,False,True,False,False,False
1833,manhattan,FINANCIAL,13 CONDOS - ELEVATOR APARTMENTS,18,1099.0,"88 GREENWICH STREET, 612",10006,1956,2,R4,449035.0,3/18/19,True,True,False,False,False,False
5479,manhattan,INWOOD,10 COOPS - ELEVATOR APARTMENTS,2238,17.0,"680 WEST 204TH STREET, 2E",10034,1925,2,D4,555000.0,4/24/19,True,True,False,False,False,False
31980,brooklyn,MADISON,01 ONE FAMILY DWELLINGS,6827,42.0,2123 AVENUE S,11229,1925,1,A1,1350000.0,10/3/19,True,False,True,False,False,False
62946,queens,OAKLAND GARDENS,01 ONE FAMILY DWELLINGS,7625,127.0,67-17 213TH ST,11364,1955,1,A5,735000.0,6/19/19,True,False,False,False,False,True
58051,queens,HOLLIS,01 ONE FAMILY DWELLINGS,10908,47.0,104-21 205TH STREET,11412,1920,1,A1,300000.0,6/26/19,True,False,False,False,False,True
64166,queens,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS,11130,6.0,216-14 110 AVE,11429,1930,1,A1,545000.0,9/6/19,True,False,False,False,False,True
15346,manhattan,UPPER WEST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1205,34.0,"320 CENTRAL PARK WEST, 15-I",10025,1931,2,D4,35490.0,11/12/19,True,True,False,False,False,False
31534,brooklyn,GREENPOINT,13 CONDOS - ELEVATOR APARTMENTS,2530,1150.0,"21 INDIA STREET, 32F",11222,2017,2,R4,875695.0,7/26/19,True,False,True,False,False,False
21880,brooklyn,BROOKLYN HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,231,19.0,"111 HICKS STREET, 4M",11201,1929,2,D4,1317500.0,7/23/19,True,False,True,False,False,False
60028,queens,JAMAICA,02 TWO FAMILY DWELLINGS,9992,50.0,143-27 95TH AVENUE,11435,1915,1,B1,998200.0,11/13/19,True,False,False,False,False,True
14040,manhattan,UPPER WEST SIDE (59-79),10 COOPS - ELEVATOR APARTMENTS,1127,29.0,"145 CENTRAL PARK WEST, 3C",10023,1930,2,D4,14500000.0,6/24/19,True,True,False,False,False,False
67189,queens,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS,12065,183.0,142-14 SUTTER AVENUE,11436,1930,1,A1,338000.0,4/8/19,True,False,False,False,False,True
36601,brooklyn,SHEEPSHEAD BAY,10 COOPS - ELEVATOR APARTMENTS,7405,736.0,"2711 AVENUE X, 3B",11235,1961,2,D4,221000.0,4/16/19,True,False,True,False,False,False
63257,queens,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS,7748,400.0,"75-35 210TH STREET, 3E",11364,1965,2,D4,328000.0,6/6/19,True,False,False,False,False,True
12116,manhattan,UPPER EAST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,1484,1304.0,"515 EAST 72ND STREET, 30C",10021,1985,2,R4,1335625.0,6/25/19,True,True,False,False,False,False
20664,brooklyn,BOROUGH PARK,02 TWO FAMILY DWELLINGS,5701,10.0,910 58TH STREET,11219,1925,1,B1,2700000.0,9/3/19,True,False,True,False,False,False
56478,queens,FOREST HILLS,10 COOPS - ELEVATOR APARTMENTS,3236,35.0,"70-25 YELLOWSTONE BOULEVARD, 21M",11375,1965,2,D4,635000.0,9/25/19,True,False,False,False,False,True
15495,manhattan,UPPER WEST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS,1236,1.0,"580 WEST END AVENUE, 4",10024,1928,2,D4,5036250.0,6/4/19,True,True,False,False,False,False
60588,queens,KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS,3323,1.0,"115-25 METROPOLITAN AVENUE, 164",11418,1925,2,D4,600000.0,3/13/19,True,False,False,False,False,True
67077,queens,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS,11996,115.0,116-36 139TH STREET,11436,1920,1,A1,315000.0,10/29/19,True,False,False,False,False,True
63367,queens,OZONE PARK,01 ONE FAMILY DWELLINGS,9150,64.0,105-33 87TH STREET,11417,1925,1,A1,647000.0,5/22/19,True,False,False,False,False,True
26140,brooklyn,DOWNTOWN-FULTON FERRY,13 CONDOS - ELEVATOR APARTMENTS,27,1080.0,"1 MAIN STREET, 9A",11201,1913,2,R4,3400000.0,12/27/19,True,False,True,False,False,False
43769,bronx,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,5724,685.0,"601 KAPPOCK STREET, 5D",10463,1960,2,D4,232500.0,6/12/19,True,False,False,False,True,False
61727,queens,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS,78,1112.0,"21-30 44TH DRIVE, 3F",11101,2018,2,R4,940040.0,11/12/19,True,False,False,False,False,True
72231,staten_island,BULLS HEAD,01 ONE FAMILY DWELLINGS,1700,81.0,36 EUNICE PLACE,10303,2017,1,A5,506990.0,9/4/19,True,False,False,True,False,False
11758,manhattan,UPPER EAST SIDE (59-79),13 CONDOS - ELEVATOR APARTMENTS,1392,1209.0,"40 EAST 78TH STREET, SR6",10075,1958,2,R4,967588.0,6/26/19,True,True,False,False,False,False
54473,queens,FLUSHING-NORTH,13 CONDOS - ELEVATOR APARTMENTS,5181,1120.0,"41-60 BOWNE STREET, 2K",11355,1921,2,R4,409888.0,12/4/19,True,False,False,False,False,True
78516,staten_island,WESTERLEIGH,01 ONE FAMILY DWELLINGS,397,9.0,35 THE BOULEVARD,10314,1970,1,A1,250000.0,6/26/19,True,False,False,True,False,False
